0                    3                    150333               0.0                  0.0                  0.0                  0.0                  0.0                  0.0                  -999                 0.1392555132         0.5691183961         0.09189788300928338 
100                  3                    150333               0.0                  0.0                  -0.5853176369        0.0                  0.0                  -0.3522298653        -999                 0.1281263647         0.2508825336         0.07981316786559006 
200                  3                    150333               0.0                  0.0                  -0.7618794071        0.0                  0.0                  -0.002818578004      -999                 0.005234384305       0.03451293808        0.09947632507442185 
300                  3                    150333               -0.01759620911       -0.05749003888       -0.8656462747        -0.06790683375       -0.02392855988       -0.09996958923       -999                 0.09000147011        0.09634375049        0.0910647475088501  
400                  3                    150333               0.0                  -0.08288552382       -0.9506975758        -0.1041325009        0.0                  -0.1737174188        -999                 0.625986039          0.1374961764         0.38288752586876806 
500                  3                    150333               0.0                  -0.04987995525       -1.00262247          -0.08449774916       0.0                  -0.1524225878        -999                 0.3071630558         0.0432044402         0.20972489413073064 
600                  3                    150333               0.0                  -0.0213430395        -1.043718498         -0.07773258368       0.0                  -0.1342576991        -999                 0.6132101005         0.02918139808        0.20609478978541365 
700                  3                    150333               -0.001658769484      -0.02620933598       -1.1002459           -0.1040213173        -0.002235996593      -0.13626574          -999                 0.9386802267         0.05024179075        0.3741774791343838  
800                  3                    150333               -0.03745791316       -0.05910055033       -1.133485184         -0.1467601909        -0.03779146481       -0.173952033         -999                 0.5898230995         -0.003148078082      0.11559548292702393 
900                  3                    150333               -0.08261083186       -0.1035813514        -1.184360637         -0.1932120636        -0.08262279913       -0.2426389595        -999                 0.8596707429         0.03726029422        0.18199191569756334 
1000                 3                    150333               -0.1382828909        -0.1639752878        -1.216858539         -0.2307257359        -0.1387800611        -0.2995383305        -999                 0.8236838991         0.05598808436        0.17222075076789153 
1100                 3                    150333               -0.1901811923        -0.2164273553        -1.252115177         -0.2845054712        -0.1902884842        -0.3071884742        -999                 0.7387166261         0.0517159817         0.12909306622411926 
1200                 3                    150333               -0.2466702418        -0.2791687865        -1.283530073         -0.3430115389        -0.247847083         -0.2163556921        -999                 0.7307174814         0.04869718935        0.14609727096750735 
1300                 3                    150333               -0.2974552326        -0.3286692688        -1.293978729         -0.4258638308        -0.2987361464        -0.1277075681        -999                 0.7237096542         0.04211364808        0.18070126805121065 
1400                 3                    150333               -0.3413736054        -0.3716445562        -1.3240335           -0.4327887995        -0.3425962014        -0.05357927602       -999                 0.7725776896         0.02778538957        0.18303139386976264 
1500                 3                    150333               -0.4005409012        -0.4462363395        -1.354532513         -0.5181718686        -0.4037357861        0.0                  -999                 0.7593980526         -0.004416119327      0.16352553917806217 
1600                 3                    150333               -0.4428396653        -0.47901416          -1.40086356          -0.563813399         -0.4452100495        0.0                  -999                 0.8615778879         0.001883926434       0.19885424102273436 
1700                 3                    150333               -0.4766319379        -0.5090242701        -1.395692959         -0.5936000204        -0.4786823378        -0.1241065986        -999                 0.7951685083         -0.0007720608826     0.12716031718060125 
1800                 3                    150333               -0.5250061879        -0.5800896863        -1.43270575          -0.7052070971        -0.5293627673        -0.07706226608       -999                 0.8876396513         0.01773727859        0.15840309641271869 
1900                 3                    150333               -0.5548350808        -0.6063993297        -1.483320231         -0.7399554871        -0.5592635573        -0.1471829645        -999                 0.7927161434         0.02270025436        0.13141569174268616 
2000                 3                    150333               -0.575622605         -0.6275847603        -1.505300872         -0.7580035834        -0.5802176863        -0.08214693042       -999                 0.8190045313         0.03902975655        0.13574272860589115 
2100                 3                    150333               -0.5989938242        -0.6524736484        -1.526460772         -0.7884766308        -0.6038025824        -0.0800012457        -999                 0.831364641          0.03202545525        0.1625698969149689  
2200                 3                    150333               -0.6093573324        -0.6509106293        -1.516449006         -0.7528453586        -0.6126945181        -0.03819814152       -999                 0.8034891589         0.0196166547         0.17083091688039645 
2300                 3                    150333               -0.6155211923        -0.6456958268        -1.575042712         -0.7114717625        -0.6171653284        -0.02898475194       -999                 0.8371812622         0.01621952334        0.16343524436153442 
2400                 3                    150333               -0.653430338         -0.6922068309        -1.651659719         -0.7952911585        -0.6563979058        -0.09003461236       -999                 0.8316750706         0.001043209133       0.16307843732872776 
2500                 3                    150333               -0.6884572889        -0.7313444555        -1.640747332         -0.8397168449        -0.6918252415        -0.006080366038      -999                 0.8853690954         0.007643841167       0.1756576408741919  
2600                 3                    150333               -0.7236597087        -0.7783805945        -1.620168677         -0.8837648889        -0.7282050319        -0.0606820525        -999                 0.8678727883         0.0181832273         0.1554444893843725  
2700                 3                    150333               -0.7468643857        -0.8089797959        -1.693185009         -0.9718447768        -0.7522644501        -0.03045683756       -999                 0.8862935606         0.01403442414        0.15262684076276206 
2800                 3                    150333               -0.7763223329        -0.8467999588        -1.709436025         -1.100044192         -0.7825501124        0.0                  -999                 0.8563327356         0.02012907465        0.1532709888188275  
2900                 3                    150333               -0.7960380989        -0.8571730718        -1.689544053         -1.076363964         -0.8014550456        -0.04011100645       -999                 0.8445322929         0.02163961419        0.1427992200181162  
3000                 3                    150333               -0.8015988952        -0.8502186734        -1.727171586         -1.024233881         -0.8060003533        0.0                  -999                 0.8504956791         0.01565083503        0.14960454377857116 
3100                 3                    150333               -0.820666498         -0.8767982898        -1.741736494         -1.048052134         -0.8259382467        0.0                  -999                 0.856835519          0.01708693802        0.16474828198094407 
3200                 3                    150333               -0.8451614928        -0.89650652          -1.723065518         -1.039127878         -0.8495867           -0.1328765379        -999                 0.8335619461         0.0129358935         0.15254974306360183 
3300                 3                    150333               -0.8599456916        -0.9060576773        -1.700310814         -1.034835935         -0.8635956919        -0.1215936255        -999                 0.8755386795         0.01153909798        0.1647254939380939  
3400                 3                    150333               -0.8863066324        -0.936209264         -1.733007842         -1.092588172         -0.8905863798        -0.09775316271       -999                 0.8454726132         0.008153462836       0.1607022608643983  
3500                 3                    150333               -0.9080935505        -0.9530206446        -1.754942537         -1.113580427         -0.9124503528        -0.2291439309        -999                 0.8559099287         0.008912994722       0.14950812096122687 
3600                 3                    150333               -0.9377627945        -0.9860468372        -1.747661817         -1.141930287         -0.942523518         -0.1249531755        -999                 0.8601180569         0.01323252012        0.1545458249579801  
3700                 3                    150333               -0.9538760968        -1.002072954         -1.772956194         -1.143858255         -0.9585957019        -0.2459218701        -999                 0.8396058745         0.008632528125       0.14198384486515836 
3800                 3                    150333               -0.9710272256        -1.021716914         -1.772763058         -1.160857399         -0.975980309         -0.2357965352        -999                 0.8302318186         0.0142378299         0.1389648881448808  
3900                 3                    150333               -0.9840282158        -1.027037372         -1.807546837         -1.159157614         -0.987639368         -0.2705435251        -999                 0.8209686919         0.01387305326        0.14092824445365623 
4000                 3                    150333               -0.999037011         -1.041557278         -1.791532498         -1.172269343         -1.002858305         -0.3438008289        -999                 0.80288515           0.01253572912        0.13373144582395993 
4100                 3                    150333               -1.003152307         -1.039236851         -1.785357493         -1.153639086         -1.006156305         -0.3216983252        -999                 0.8044997031         0.01046982009        0.14628904409183033 
4200                 3                    150333               -1.016097198         -1.049402751         -1.775355173         -1.157520196         -1.018641418         -0.3632075018        -999                 0.7973311508         0.01182931143        0.1398042543786133  
4300                 3                    150333               -1.046099288         -1.074887659         -1.793142187         -1.166060276         -1.048238616         -0.2928715751        -999                 0.8042243899         0.004752862455       0.14688456313132858 
4400                 3                    150333               -1.06028813          -1.084910026         -1.795272783         -1.174732084         -1.061931912         -0.271408004         -999                 0.8021907308         0.008729835871       0.145485581906992   
4500                 3                    150333               -1.075708279         -1.092707721         -1.806220367         -1.168298023         -1.07608562          -0.3021749866        -999                 0.7940887654         0.006680737525       0.13984674303890907 
4600                 3                    150333               -1.095891396         -1.1127138           -1.788262529         -1.168486515         -1.096429899         -0.2840476524        -999                 0.8094276858         0.007951205335       0.1405093056173364  
4700                 3                    150333               -1.140676315         -1.143560674         -1.793150505         -1.167665367         -1.140167351         -0.2407653298        -999                 0.7814556482         0.01165157792        0.13706518039669904 
4800                 3                    150333               -1.173415508         -1.184438215         -1.785529677         -1.1816733           -1.174086243         -0.3258191134        -999                 0.8032011784         0.009540571827       0.13835880425392402 
4900                 3                    150333               -1.187193452         -1.175671405         -1.799595402         -1.173873885         -1.18473802          -0.3149648511        -999                 0.7800366794         0.01507603607        0.13911809531238029 
5000                 3                    150333               -1.197079108         -1.184646271         -1.772963196         -1.181015625         -1.194519398         -0.2935150498        -999                 0.7934848538         0.007917992808       0.14150242900989293 
5100                 3                    150333               -1.223631127         -1.2088697           -1.798654013         -1.20715681          -1.220974702         -0.2245069747        -999                 0.7894106861         0.01599488644        0.14837021803276032 
