0                    3                    150333               0.0                  0.0                  0.0                  0.0                  0.0                  0.0                  -999                 0.2379402697         0.5757657763         0.12136644384111223 
100                  3                    150333               0.0                  0.0                  -0.5849363518        0.0                  0.0                  -0.3437891983        -999                 0.2287384909         0.2578508806         0.10422198768339411 
200                  3                    150333               -0.0003004543246     0.0                  -0.7663968434        0.0                  -0.0001803711105     -0.003556157021      -999                 0.08676015605        0.03961221909        0.1168164224348371  
300                  3                    150333               -0.02078923635       -0.06027005204       -0.8685582033        -0.06837616292       -0.02704630226       -0.09827361034       -999                 0.1940840262         0.1001852838         0.10453941215187414 
400                  3                    150333               0.0                  -0.07718404868       -0.9524558864        -0.1040794089        0.0                  -0.1610276837        -999                 0.7921172884         0.1539934197         0.4017199909759047  
500                  3                    150333               0.0                  -0.04619568543       -1.007016581         -0.08744483517       0.0                  -0.1443557933        -999                 0.4891760611         0.05178721457        0.2359047218105212  
600                  3                    150333               0.0                  -0.01633348638       -1.058693676         -0.08195969908       0.0                  -0.1251589327        -999                 0.8103611842         0.05027528348        0.22475463585909766 
700                  3                    150333               -0.001076082879      -0.02133370725       -1.099355242         -0.1106591786        -0.001534936527      -0.1272370693        -999                 1.124152467          0.07657678938        0.374608430389353   
800                  3                    150333               -0.03686271976       -0.05279993227       -1.151014588         -0.1491651687        -0.03686901683       -0.1623083708        -999                 0.7701676674         0.02669517013        0.12641455775748167 
900                  3                    150333               -0.08023297901       -0.09431503301       -1.196373676         -0.1928315002        -0.07990776832       -0.2295425967        -999                 1.040326036          0.06933109667        0.20121026877567108 
1000                 3                    150333               -0.1352804507        -0.1516349026        -1.209053891         -0.2206905971        -0.1350135261        -0.2618268236        -999                 0.9874175879         0.0763101473         0.19460393472380172 
1100                 3                    150333               -0.1842507169        -0.2020715317        -1.240874072         -0.2659754352        -0.1837720251        -0.2519202513        -999                 0.9087808171         0.06139329547        0.15537353140221713 
1200                 3                    150333               -0.2377779843        -0.2624515167        -1.271046843         -0.3341219799        -0.2384811232        -0.1361054568        -999                 0.9754758257         0.06832383038        0.19966125528572612 
1300                 3                    150333               -0.2844029328        -0.3086375017        -1.290043289         -0.4198212583        -0.2850343443        -0.0255351332        -999                 0.9229619058         0.04035687727        0.19744310702138626 
1400                 3                    150333               -0.332253435         -0.342364797         -1.317291891         -0.3684912294        -0.3319023202        -0.03227916497       -999                 1.013341194          0.03979411202        0.21077248780991187 
1500                 3                    150333               -0.384735697         -0.4122991444        -1.350902574         -0.4901667041        -0.3860863999        0.0                  -999                 0.9674043891         0.02145711404        0.1695231481481755  
1600                 3                    150333               -0.4210751339        -0.4390950685        -1.383140876         -0.5095952742        -0.4216731958        0.0                  -999                 1.073035655          0.0224747084         0.1837300217619572  
1700                 3                    150333               -0.4498705161        -0.4584771897        -1.415080678         -0.5161637744        -0.4494373698        -0.09859163288       -999                 1.027547699          0.03449807606        0.1727989684110969  
1800                 3                    150333               -0.4963336895        -0.5119655135        -1.480425128         -0.5806192003        -0.4966850167        0.0                  -999                 1.023685149          0.03859024888        0.1290626272420086  
1900                 3                    150333               -0.5289339117        -0.5536949821        -1.508902743         -0.613891476         -0.5304902479        0.0                  -999                 1.059911116          0.05430705155        0.17742663591200308 
2000                 3                    150333               -0.5483301805        -0.5797123507        -1.534446974         -0.6404643617        -0.5512457128        0.0                  -999                 0.9502910392         0.03556970118        0.1576841855550072  
2100                 3                    150333               -0.5748989417        -0.5987675699        -1.537100297         -0.6602215537        -0.5773504324        -0.001300388507      -999                 1.041562253          0.04393416778        0.17707760475486425 
2200                 3                    150333               -0.5804100758        -0.5875847355        -1.590360032         -0.6515456628        -0.5802608663        -0.001626334812      -999                 1.068096633          0.03745313776        0.2133829481367784  
2300                 3                    150333               -0.5909423574        -0.5696638028        -1.609239277         -0.5697114568        -0.587833067         -0.07518905441       -999                 1.037655538          0.01242963134        0.17399518538965827 
2400                 3                    150333               -0.6166956628        -0.6133214769        -1.594801859         -0.6376669963        -0.6156575454        -0.1089238681        -999                 1.060927267          0.03157679533        0.17052897701220207 
2500                 3                    150333               -0.6308620582        -0.6416101384        -1.598843317         -0.6553888396        -0.6310362014        -0.08071537823       -999                 1.079668147          0.03340061325        0.16342515449084455 
2600                 3                    150333               -0.669681013         -0.6808526746        -1.579420703         -0.7017979086        -0.669919109         0.0                  -999                 1.008385167          0.02082086101        0.12314144732256808 
2700                 3                    150333               -0.6803993652        -0.6951617227        -1.615154087         -0.7402742578        -0.6808549593        -0.02083952067       -999                 1.064917861          0.05285624921        0.1785362704793247  
2800                 3                    150333               -0.7013682192        -0.721378759         -1.590925386         -0.7995034656        -0.7026489132        0.0                  -999                 0.9996701267         0.03089137701        0.13849223725299278 
2900                 3                    150333               -0.7096937019        -0.7264801481        -1.584346803         -0.8121753047        -0.7106937272        -0.02670961644       -999                 0.997520033          0.02528308825        0.14317079055684245 
3000                 3                    150333               -0.7197924368        -0.7403590255        -1.624432911         -0.8344312182        -0.7209722858        -0.04636234715       -999                 1.038160848          0.03303736116        0.1959302550038303  
3100                 3                    150333               -0.7544580685        -0.7764857738        -1.645543388         -0.879811553         -0.7559923042        -1.077697371e-05     -999                 0.9858009608         0.0153384258         0.13924894097360746 
3200                 3                    150333               -0.738902364         -0.7368017127        -1.654840693         -0.8082652376        -0.7375133098        0.0                  -999                 1.017151299          0.0261278853         0.15469659066369434 
3300                 3                    150333               -0.7536975769        -0.7640471541        -1.6592794           -0.8310340159        -0.753643887         -0.01347912601       -999                 1.045755171          0.02571462889        0.1638302349299242  
3400                 3                    150333               -0.7902588898        -0.7993388928        -1.667533231         -0.8799824242        -0.7902810025        -0.01791501336       -999                 1.006875725          0.01921203126        0.136253363168089   
3500                 3                    150333               -0.8133263098        -0.8168570568        -1.700341867         -0.8730198204        -0.8129984171        0.0                  -999                 1.050166139          0.04238648634        0.1633047684668563  
3600                 3                    150333               -0.8359710712        -0.8421611866        -1.740113002         -0.8730820569        -0.8358462367        -0.07180791925       -999                 1.012286044          0.02626612355        0.14464992869920695 
3700                 3                    150333               -0.856650384         -0.8673133698        -1.738479298         -0.9260434635        -0.8566344642        -0.07772944448       -999                 0.983312266          0.02504882663        0.13600745487025787 
3800                 3                    150333               -0.8477403808        -0.8430697223        -1.696575389         -0.864090441         -0.8458503876        -0.1339636763        -999                 1.005771698          0.03356574058        0.16580325715195351 
3900                 3                    150333               -0.8795223318        -0.8737399993        -1.70617286          -0.8680938365        -0.8777338381        -0.07853579758       -999                 1.001693059          0.02263500994        0.150504490162161   
4000                 3                    150333               -0.9087417764        -0.9160058902        -1.70393357          -0.9308540928        -0.9083264268        -0.04225249119       -999                 0.9782643466         0.02020098432        0.141517622093909   
4100                 3                    150333               -0.9311058289        -0.9129763521        -1.747561886         -0.8972705304        -0.9277566067        -0.05109547485       -999                 1.018333253          0.02695957562        0.1658006939570126  
4200                 3                    150333               -0.9735355823        -0.9671375475        -1.727118715         -0.9445776803        -0.9720193727        -0.1290593198        -999                 0.9967169146         0.02086920474        0.14011764057788406 
4300                 3                    150333               -1.007872239         -0.9981447197        -1.713860473         -0.9944464829        -1.005821418         -0.1503820411        -999                 1.004678385          0.02603694571        0.14414236608534917 
4400                 3                    150333               -1.006246214         -0.9609914887        -1.744154748         -0.9114294348        -1.000297715         -0.1115955464        -999                 1.024083139          0.02959889265        0.16411785178061453 
4500                 3                    150333               -1.020347098         -0.9848263314        -1.742748656         -0.9403153463        -1.015148234         0.0                  -999                 0.9664411243         0.02145980458        0.12493898183054364 
4600                 3                    150333               -1.036841187         -1.025702281         -1.744727696         -0.9900040058        -1.034857456         0.0                  -999                 0.9708984128         0.02773012666        0.13662685453535714 
4700                 3                    150333               -1.040648205         -1.028624149         -1.754237592         -1.000575844         -1.038607099         -0.06176201132       -999                 0.9973098104         0.02354792709        0.16156771635545175 
4800                 3                    150333               -1.052259489         -1.04939619          -1.762196565         -1.022133039         -1.05164608          -0.1121843474        -999                 0.9538046948         0.02028965582        0.13358707932805938 
