0                    4                    235491               0.0                  0.0                  0.0                  0.0                  0.0                  0.0                  -999                 0.2612414986         0.6844661119         0.12583069858111612 
100                  4                    235491               0.0                  -0.09075223712       -0.6474249033        0.0                  0.0                  -0.6655221708        -999                 0.2736642303         0.2939002825         0.11547959453971965 
200                  4                    235491               0.0                  0.0                  -0.8283765464        0.0                  0.0                  -0.2354565324        -999                 0.2675679252         0.2028243555         0.11367878901160325 
300                  4                    235491               -0.004659851714      -0.007896214536      -0.9382599939        -0.003075270265      -0.004110993576      -0.06974719069       -999                 -0.0124515529        -0.04720725711       0.12113120114593312 
400                  4                    235491               -0.0567021212        -0.08802319402       -1.015569393         -0.1228526539        -0.06053234016       -0.1658694816        -999                 0.3091383961         0.08993158022        0.15538657979730536 
500                  4                    235491               -0.04373919333       -0.110505643         -1.080757094         -0.1449030872        -0.05294413848       -0.2135914467        -999                 0.8025308418         0.2034198505         0.36264333439290786 
600                  4                    235491               -0.003163766853      -0.08658587359       -1.147035213         -0.1432493555        -0.01508787585       -0.2402859216        -999                 0.67214786           0.1556493812         0.3537569050615415  
700                  4                    235491               0.0                  -0.08022651803       -1.183685542         -0.1578627904        0.0                  -0.2950068413        -999                 0.5853046717         0.04205747401        0.19710233882490089 
800                  4                    235491               0.0                  -0.05874118283       -1.218588881         -0.1956246867        0.0                  -0.3060970959        -999                 0.7745620844         0.00844212388        0.16567660790496236 
900                  4                    235491               -0.000986182853      -0.06155797514       -1.237836514         -0.2138029947        -0.00096292177       -0.3176751521        -999                 1.237702283          0.1032716647         0.40291453874792743 
1000                 4                    235491               -0.01447208543       -0.07967446554       -1.276483366         -0.2446817664        -0.01483482814       -0.3393189862        -999                 1.07586764           0.07369416224        0.2482197258388211  
1100                 4                    235491               -0.03828673276       -0.1072319017        -1.302021707         -0.2691380278        -0.03892967009       -0.3743906934        -999                 0.9476610927         0.04293052874        0.16374363612673287 
1200                 4                    235491               -0.06741754172       -0.1326088195        -1.326239738         -0.2886481542        -0.06800548882       -0.380868576         -999                 1.023179997          0.07064359665        0.1706450758703536  
1300                 4                    235491               -0.09438901805       -0.1622652049        -1.361973768         -0.328985404         -0.09521418946       -0.3488794111        -999                 1.093555706          0.09644853053        0.21182934657255623 
1400                 4                    235491               -0.1202711222        -0.1889241579        -1.400119427         -0.3566288685        -0.1209501711        -0.2310161475        -999                 1.172577431          0.09099999923        0.24013976355159355 
1500                 4                    235491               -0.1502409755        -0.2174877004        -1.414312026         -0.3949716318        -0.1508429677        -0.1116308639        -999                 0.9181164774         0.05634547971        0.16239199758932468 
1600                 4                    235491               -0.1838737176        -0.2529503418        -1.432355292         -0.4048131446        -0.1849487253        -0.03027207443       -999                 0.9873362175         0.06010867491        0.17894097573335616 
1700                 4                    235491               -0.1742617334        -0.1916513617        -1.477158812         -0.2162695747        -0.1699814256        0.0                  -999                 1.07796207           0.06285040193        0.22079166199677513 
1800                 4                    235491               -0.1966053275        -0.2143915821        -1.485281728         -0.2170152207        -0.1923257336        0.0                  -999                 1.17024901           0.05886256755        0.26724739721108093 
1900                 4                    235491               -0.2502651299        -0.288096666         -1.50179401          -0.2857158905        -0.2479760977        -0.002817251018      -999                 1.044839773          0.03192437686        0.1838580647223089  
2000                 4                    235491               -0.2782928658        -0.3084317285        -1.514964271         -0.2969918303        -0.2754787818        0.0                  -999                 1.176090516          0.03747367339        0.2021938541032815  
2100                 4                    235491               -0.2923295229        -0.2984602045        -1.524656877         -0.264183345         -0.2866363655        -0.01443305081       -999                 1.149767877          0.04162952825        0.18676238846956117 
2200                 4                    235491               -0.3346281976        -0.3596691061        -1.537757996         -0.346278128         -0.3310822564        -0.0970799621        -999                 1.206492304          0.05073891239        0.20520865314703624 
2300                 4                    235491               -0.3729790338        -0.4185479079        -1.549360543         -0.4327639945        -0.3712647818        0.0                  -999                 1.150903079          0.04850932371        0.16930569656354455 
2400                 4                    235491               -0.3917185519        -0.439869344         -1.562219688         -0.4657138377        -0.3906361845        -0.1011051671        -999                 1.010520452          0.03281570315        0.08723094691018163 
2500                 4                    235491               -0.4321241058        -0.4868092465        -1.590544011         -0.5252814537        -0.4315925729        -0.02458371853       -999                 1.164974988          0.08448288345        0.20674078696875145 
2600                 4                    235491               -0.464632204         -0.5278768729        -1.593414509         -0.639156493         -0.4653636401        0.0                  -999                 1.149087383          0.06428461696        0.20334955971603472 
2700                 4                    235491               -0.4788915692        -0.5431771438        -1.634659268         -0.7000944325        -0.4793915572        0.0                  -999                 0.9632618975         0.02610638482        0.12043001343198698 
2800                 4                    235491               -0.4951670425        -0.556831662         -1.657760222         -0.6942116081        -0.4956916627        0.0                  -999                 0.9526515537         0.02441769588        0.11687722756846537 
2900                 4                    235491               -0.5145557817        -0.5672485452        -1.669151529         -0.6703043961        -0.5145010938        0.0                  -999                 1.222902415          0.06152848084        0.25501367206370396 
3000                 4                    235491               -0.5050589401        -0.5139435053        -1.670232739         -0.526813292         -0.5006980993        -0.01840622441       -999                 1.247300689          0.04719934571        0.2781292410590218  
